sa2_code,sa2_name,property_type,extracted_price,ERP_2021,ERP_2026,OCC_2021,OCC_2026,population_growth_2021_2026,population_density_persons_per_km2_2023,Median,Mean,Top 10%,Gini coefficient,IPR,HPI,PDI,GII,Affordability_Score
213031348,Footscray,Studio,355.0,17419.0,25837.51040406491,0.8211477004277579,0.87,48.32947014217182,4017.8,50695,60962,29.5,0.472,0.002168485592797395,0.9988316689101424,0.005173278853341228,0.7304347826086958,0.3745950289416995
213031348,Footscray,Apartment / Unit / Flat,360.0,17419.0,25837.51040406491,0.8211477004277579,0.87,48.32947014217182,4017.8,50695,60962,29.5,0.472,0.0021342658467170556,0.9988316689101424,0.005173278853341228,0.7304347826086958,0.37458134104326735
213031348,Footscray,Apartment / Unit / Flat,360.0,17419.0,25837.51040406491,0.8211477004277579,0.87,48.32947014217182,4017.8,50695,60962,29.5,0.472,0.0021342658467170556,0.9988316689101424,0.005173278853341228,0.7304347826086958,0.37458134104326735
213031348,Footscray,Apartment / Unit / Flat,360.0,17419.0,25837.51040406491,0.8211477004277579,0.87,48.32947014217182,4017.8,50695,60962,29.5,0.472,0.0021342658467170556,0.9988316689101424,0.005173278853341228,0.7304347826086958,0.37458134104326735
213031348,Footscray,Apartment / Unit / Flat,360.0,17419.0,25837.51040406491,0.8211477004277579,0.87,48.32947014217182,4017.8,50695,60962,29.5,0.472,0.0021342658467170556,0.9988316689101424,0.005173278853341228,0.7304347826086958,0.37458134104326735
213031348,Footscray,Apartment / Unit / Flat,360.0,17419.0,25837.51040406491,0.8211477004277579,0.87,48.32947014217182,4017.8,50695,60962,29.5,0.472,0.0021342658467170556,0.9988316689101424,0.005173278853341228,0.7304347826086958,0.37458134104326735
206041509,Southbank - East,Apartment / Unit / Flat,510.0,16506.0,21061.41559343084,0.7581995158341058,0.8400000000000001,27.59854352011899,23318.4,54392,69947,31.7,0.468,0.001544746636787988,0.9989388998002084,0.00039100775879616996,0.7420289855072465,0.3745806686972616
206041509,Southbank - East,Apartment / Unit / Flat,510.0,16506.0,21061.41559343084,0.7581995158341058,0.8400000000000001,27.59854352011899,23318.4,54392,69947,31.7,0.468,0.001544746636787988,0.9989388998002084,0.00039100775879616996,0.7420289855072465,0.3745806686972616
206041509,Southbank - East,Apartment / Unit / Flat,515.0,16506.0,21061.41559343084,0.7581995158341058,0.8400000000000001,27.59854352011899,23318.4,54392,69947,31.7,0.468,0.001526881755605706,0.9989388998002084,0.00039100775879616996,0.7420289855072465,0.37457352274478867
206041509,Southbank - East,Apartment / Unit / Flat,515.0,16506.0,21061.41559343084,0.7581995158341058,0.8400000000000001,27.59854352011899,23318.4,54392,69947,31.7,0.468,0.001526881755605706,0.9989388998002084,0.00039100775879616996,0.7420289855072465,0.37457352274478867
206041509,Southbank - East,Apartment / Unit / Flat,520.0,16506.0,21061.41559343084,0.7581995158341058,0.8400000000000001,27.59854352011899,23318.4,54392,69947,31.7,0.468,0.0015093604298307755,0.9989388998002084,0.00039100775879616996,0.7420289855072465,0.37456651421447873
206041509,Southbank - East,Apartment / Unit / Flat,520.0,16506.0,21061.41559343084,0.7581995158341058,0.8400000000000001,27.59854352011899,23318.4,54392,69947,31.7,0.468,0.0015093604298307755,0.9989388998002084,0.00039100775879616996,0.7420289855072465,0.37456651421447873
206041509,Southbank - East,Apartment / Unit / Flat,520.0,16506.0,21061.41559343084,0.7581995158341058,0.8400000000000001,27.59854352011899,23318.4,54392,69947,31.7,0.468,0.0015093604298307755,0.9989388998002084,0.00039100775879616996,0.7420289855072465,0.37456651421447873
206041509,Southbank - East,Apartment / Unit / Flat,520.0,16506.0,21061.41559343084,0.7581995158341058,0.8400000000000001,27.59854352011899,23318.4,54392,69947,31.7,0.468,0.0015093604298307755,0.9989388998002084,0.00039100775879616996,0.7420289855072465,0.37456651421447873
206041509,Southbank - East,Apartment / Unit / Flat,525.0,16506.0,21061.41559343084,0.7581995158341058,0.8400000000000001,27.59854352011899,23318.4,54392,69947,31.7,0.468,0.0014921728435944154,0.9989388998002084,0.00039100775879616996,0.7420289855072465,0.3745596391799842
206041509,Southbank - East,Apartment / Unit / Flat,525.0,16506.0,21061.41559343084,0.7581995158341058,0.8400000000000001,27.59854352011899,23318.4,54392,69947,31.7,0.468,0.0014921728435944154,0.9989388998002084,0.00039100775879616996,0.7420289855072465,0.3745596391799842
206041509,Southbank - East,Apartment / Unit / Flat,530.0,16506.0,21061.41559343084,0.7581995158341058,0.8400000000000001,27.59854352011899,23318.4,54392,69947,31.7,0.468,0.0014753095514379862,0.9989388998002084,0.00039100775879616996,0.7420289855072465,0.3745528938631216
206041509,Southbank - East,Apartment / Unit / Flat,530.0,16506.0,21061.41559343084,0.7581995158341058,0.8400000000000001,27.59854352011899,23318.4,54392,69947,31.7,0.468,0.0014753095514379862,0.9989388998002084,0.00039100775879616996,0.7420289855072465,0.3745528938631216
206041509,Southbank - East,Apartment / Unit / Flat,530.0,16506.0,21061.41559343084,0.7581995158341058,0.8400000000000001,27.59854352011899,23318.4,54392,69947,31.7,0.468,0.0014753095514379862,0.9989388998002084,0.00039100775879616996,0.7420289855072465,0.3745528938631216
206041509,Southbank - East,Apartment / Unit / Flat,540.0,16506.0,21061.41559343084,0.7581995158341058,0.8400000000000001,27.59854352011899,23318.4,54392,69947,31.7,0.468,0.001442519816689374,0.9989388998002084,0.00039100775879616996,0.7420289855072465,0.37453977796922217
213031348,Footscray,Apartment / Unit / Flat,380.0,17419.0,25837.51040406491,0.8211477004277579,0.87,48.32947014217182,4017.8,50695,60962,29.5,0.472,0.0020063920587326286,0.9988316689101424,0.005173278853341228,0.7304347826086958,0.3745301915280736
213031348,Footscray,Apartment / Unit / Flat,380.0,17419.0,25837.51040406491,0.8211477004277579,0.87,48.32947014217182,4017.8,50695,60962,29.5,0.472,0.0020063920587326286,0.9988316689101424,0.005173278853341228,0.7304347826086958,0.3745301915280736
